mdb_id,name,wahlkreis_id,wahlkreis_name,fraktion,url,geburtsdatum,partei,mandatsart,img_url
2045,"Brehm, Sebastian",244,Nürnberg-Nord,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/B/brehm_sebastian-857198,18.10.1971,CSU,Direktwahl,https://www.bundestag.de/resource/image/864548/3x4/284/379/99b80b7748a09707a2b9a9528aa600e/D5A9E0FFC38FCCAD1634DF88198B1B34/brehm_sebastian_gross.jpg
1619,"Brehmer, Heike",68,Harz,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/B/brehmer_heike-857180,05.11.1962,CDU,Direktwahl,https://www.bundestag.de/resource/image/864544/3x4/284/379/724b894bc836d0b0a9ed056fedcb106a/306F3CCED0BD7DCFF4AF669B7A8B5E9D/brehmer_heike_gross.jpg
2345,"Breilmann, Michael",121,Recklinghausen I,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/B/breilmann_michael-860954,10.10.1983,CDU,Landesliste,https://www.bundestag.de/resource/image/874126/3x4/284/379/35098b68870255b55b23925969606cb4/1B2CBE244EAF5ED4A0AC0AB96B603C2F/breilmann_michael.jpg
2046,"Breymaier, Leni",270,Aalen – Heidenheim,SPD,https://www.bundestag.de/abgeordnete/biografien/B/breymaier_leni-857186,26.04.1960,SPD,Landesliste,https://www.bundestag.de/resource/image/864560/3x4/284/379/2b86a603bdcbc4e3678945236141946a/06ABCAEA856C0AF2BB82470BE76715C5/breymaier_leni_gross.jpg
1659,"Brinkhaus, Ralph",131,Gütersloh I,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/B/brinkhaus_ralph-857212,15.06.1968,CDU,Direktwahl,https://www.bundestag.de/resource/image/864540/3x4/284/379/bd96f819f8a469867dd8ed9e22e124a2/0FC87BCC98E3987D3CA479D7050F4F13/brinkhaus_ralph_gross.jpg
2047,"Brodesser, Dr. Carsten",99,Oberbergischer Kreis,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/B/brodesser_carsten-857218,05.09.1967,CDU,Direktwahl,https://www.bundestag.de/resource/image/864546/3x4/284/379/cc815e0ee83122494feeecfddce2a2e7/75BE3DD9510F67F2F0C3FE4A867D4A76/brodesser_carsten_bild.jpg
2346,"Bröhr, Dr. Marlon",200,Mosel/Rhein-Hunsrück,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/B/broehr_marlon-861144,03.04.1974,CDU,Direktwahl,https://www.bundestag.de/resource/image/861994/3x4/284/379/fca734048a2d9e5c2701002006033149/E725EBA18FE4F205D4C265EB4145CD80/brohr_marlon.jpg
1701,"Brugger, Agnieszka",294,Ravensburg,Bündnis 90/Die Grünen,https://www.bundestag.de/abgeordnete/biografien/B/brugger_agnieszka-857182,08.02.1985,BÜNDNIS 90/DIE GRÜNEN,Landesliste,https://www.bundestag.de/resource/image/864610/3x4/284/379/e5583fe95b0c61c3ea85bc00c7a8b640/288ABF52F04D18068C267A8B9DA75065/brugger_agnieszka_gross.jpg
2347,"Bsirske, Frank",51,Helmstedt – Wolfsburg,Bündnis 90/Die Grünen,https://www.bundestag.de/abgeordnete/biografien/B/bsirske_frank-860818,10.02.1952,BÜNDNIS 90/DIE GRÜNEN,Landesliste,https://www.bundestag.de/resource/image/873940/3x4/284/379/404d15c201af836cfe79a40072387cd0/0CCFC3B8B3EC918EDB36396B79F7E525/bsirske_frank.jpg
2299,"Bubendorfer-Licht, Sandra",212,Altötting,FDP,https://www.bundestag.de/abgeordnete/biografien/B/bubendorfer_licht_sandra-857188,05.09.1969,FDP,Landesliste,https://www.bundestag.de/resource/image/864562/3x4/284/379/26d6229270d10f63085da5f95eaaa2fb/2343530DAFEBC61DD91F02E9EC13FF9D/bubendorfer-licht_sandra_gross.jpg
2048,"Budde, Katrin",74,Mansfeld,SPD,https://www.bundestag.de/abgeordnete/biografien/B/budde_katrin-857170,13.04.1965,SPD,Landesliste,https://www.bundestag.de/resource/image/864558/3x4/284/379/6b748f52cb270adf2b527b390b41c527/FA3F1A4F16268E40D042CA48FAA9B095/budde_katrin_gross.jpg
2049,"Bühl, Marcus",192,Gotha – Ilm-Kreis,AfD,https://www.bundestag.de/abgeordnete/biografien/B/buehl_marcus-857208,29.04.1977,AfD,Direktwahl,https://www.bundestag.de/resource/image/864542/3x4/284/379/5487c9d14476429030e73e0d0433a9be/B33240463918AFE8E332F6EF4C17C8C7/buehl_marcus_gross.jpg
2589,"Bünger, Clara",164,Erzgebirgskreis I,Gruppe Die Linke,https://www.bundestag.de/abgeordnete/biografien/B/buenger_clara-874466,04.07.1986,DIE LINKE.,Landesliste,https://www.bundestag.de/resource/image/875480/3x4/284/379/8f463e6e5086f79adfc02488abfd53ea/9841E5A1B07701194B5D1B52983CB07C/buenger_clara_gross.jpg
2348,"Bury, Yannick",283,Emmendingen – Lahr,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/B/bury_yannick-861566,11.03.1990,CDU,Direktwahl,https://www.bundestag.de/resource/image/862532/3x4/284/379/dd4b4ecf6b49d3db358ba46449b5d3dc/D29FAC95FE5BEDA6CF2D561448259F41/bury_yannick.jpg
1661,"Buschmann, Dr. Marco",123,Gelsenkirchen,FDP,https://www.bundestag.de/abgeordnete/biografien/B/buschmann_marco-857192,01.08.1977,FDP,Landesliste,https://www.bundestag.de/resource/image/864554/3x4/284/379/e650c85e816c2cc49c4a3f99561b4ec9/EE2442CD6784DDBE6ED828D42A464209/buschmann_marco_gross.jpg
2051,"Busen, Karlheinz",126,Borken II,FDP,https://www.bundestag.de/abgeordnete/biografien/B/busen_karlheinz-857210,05.04.1951,FDP,Landesliste,https://www.bundestag.de/resource/image/864556/3x4/284/379/ffdd6f999b8a206068f23eaebd9267b2/221FD0AAF3ACBC1F9F193DF2E271132D/busen_karlheinz_gross.jpg
2053,"Bystron, Petr",217,München-Nord,AfD,https://www.bundestag.de/abgeordnete/biografien/B/bystron_petr-857176,30.11.1972,AfD,Landesliste,
2349,"Cademartori, Isabel",275,Mannheim,SPD,https://www.bundestag.de/abgeordnete/biografien/C/cademartori_dujisin_isabel-860204,,,,https://www.bundestag.de/resource/image/868682/3x4/284/379/fbfa70b9d93b45d8d7b9712263ff6be3/12D9DAFE0C6DC2D69C5F704F745A6748/cademartori_isabel.jpg
1787,"Castellucci, Prof. Dr. Lars",277,Rhein-Neckar,SPD,https://www.bundestag.de/abgeordnete/biografien/C/castellucci_lars-857236,24.02.1974,SPD,Landesliste,https://www.bundestag.de/resource/image/864872/3x4/284/379/9052d26e24685af4ed86972e90c51ce8/2DCF40A2A44A8FB460479C861AE85A3F/castelluci_lars_gross.jpg
2054,"Cezanne, Jörg",184,Groß-Gerau,Gruppe Die Linke,https://www.bundestag.de/abgeordnete/biografien/C/cezanne_joerg-992920,,,,https://www.bundestag.de/resource/image/992922/3x4/284/379/10d6714e859f27ee75924653e6226f25/8A923BA6E2456C589C9C08892019086D/cezanne_joerg.jpg
2055,"Christmann, Dr. Anna",259,Stuttgart II,Bündnis 90/Die Grünen,https://www.bundestag.de/abgeordnete/biografien/C/christmann_anna-857222,24.09.1983,BÜNDNIS 90/DIE GRÜNEN,Landesliste,https://www.bundestag.de/resource/image/864874/3x4/284/379/1ba548bcb30d62816a6097b08dd3d6df/0102C86ED75501639BF7612750B32B02/christmann_anna_gross.jpg
2056,"Chrupalla, Tino",157,Görlitz,AfD,https://www.bundestag.de/abgeordnete/biografien/C/chrupalla_tino-857230,14.04.1975,AfD,Direktwahl,https://www.bundestag.de/resource/image/864864/3x4/284/379/61d967c33f33c2581be7083d0b49452b/D4C9457A6530998BF698B783C426A1E6/chrupalla_tino_gross.jpg
1264,"Connemann, Gitta",25,Unterems,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/C/connemann_gitta-857226,10.05.1964,CDU,Direktwahl,https://www.bundestag.de/resource/image/864866/3x4/284/379/46755af67a33776dd85a112946cc3f43/F945E5C3184CC79B743C4E90C2DA79BD/connemann_gitta_gross.jpg
2008,"Coße, Jürgen",128,Steinfurt III,SPD,https://www.bundestag.de/abgeordnete/biografien/C/cosse_juergen-860994,16.08.1969,SPD,Landesliste,https://www.bundestag.de/resource/image/862536/3x4/284/379/7e0190b1477c22f53c0b851a8d17f36a/0BC4367406D9BDAF27F9A3F1CE19D6D2/cosse_juergen.jpg
2057,"Cotar, Joana",183,Frankfurt am Main II,fraktionslos,https://www.bundestag.de/abgeordnete/biografien/C/cotar_joana-857234,06.04.1973,Plos,Landesliste,https://www.bundestag.de/resource/image/864868/3x4/284/379/ef048ea4669a1e86502479844622f22a/CA9DE561FC4610DFECF6E7830B35060A/cotar_joana_gross.jpg
2058,"Cronenberg, Carl-Julius",147,Hochsauerlandkreis,FDP,https://www.bundestag.de/abgeordnete/biografien/C/cronenberg_carl-857232,30.07.1962,FDP,Landesliste,https://www.bundestag.de/resource/image/864862/3x4/284/379/fcff83ee3c04dcf116b30c150c6695ec/457F7A96B0DBE1CBE96E766CF3B45205/cronenberg_carlo_gross.jpg
2059,"Curio, Dr. Gottfried",,,AfD,https://www.bundestag.de/abgeordnete/biografien/C/curio_gottfried-857228,02.09.1960,AfD,Landesliste,https://www.bundestag.de/resource/image/864870/3x4/284/379/a584bb7e97eb81cb415509b4787fefc2/B63B58510DE68945D224798D5CEA1174/curio_gottfried_gross.jpg
2350,"Czaja, Mario",85,Berlin-Marzahn-Hellersdorf,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/C/czaja_mario-861524,21.09.1975,CDU,Direktwahl,https://www.bundestag.de/resource/image/862012/3x4/284/379/dfd6eed5c8c81cf65a798683b1db9b3b/7BBF109411137288C18CAFAF3D9A7C11/czaja_mario.png
2305,"Dahmen, Dr. Janosch",138,Hagen – Ennepe-Ruhr-Kreis I,Bündnis 90/Die Grünen,https://www.bundestag.de/abgeordnete/biografien/D/dahmen_janosch-857272,06.09.1981,BÜNDNIS 90/DIE GRÜNEN,Landesliste,https://www.bundestag.de/resource/image/864362/3x4/284/379/3b5647d6d274cf1e5f9acb826df84522/42199FCD540918389003FC99D2EDBB7D/dahmen_janosch_gross.jpg
1788,"Daldrup, Bernhard",130,Warendorf,SPD,https://www.bundestag.de/abgeordnete/biografien/D/daldrup_bernhard-857248,01.06.1956,SPD,Landesliste,https://www.bundestag.de/resource/image/864378/3x4/284/379/a2fb7171086340bf8a43c1be4340d47d/F527F546435E02EF66495C9D02B5AA8F/daldrup_bernhard_gross.jpg
2060,"Damerow, Astrid",2,Nordfriesland – Dithmarschen Nord,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/D/damerow_astrid-857268,30.03.1958,CDU,Direktwahl,https://www.bundestag.de/resource/image/864370/3x4/284/379/4a5c0d118484bdc3aafbfe4436a9b2d9/CCDE8485E0456CB7CAEA6AF9A65520FA/damerow_astrid_gross.jpg
1398,"Dağdelen, Sevim",140,Bochum I,Gruppe BSW,https://www.bundestag.de/abgeordnete/biografien/D/dagdelen_sevim-857246,04.09.1975,BSW,Landesliste,https://www.bundestag.de/resource/image/864382/3x4/284/379/7204dd61a8a08c6a262adf4150bf820c/9BA70BAF68BE638E5928EFC13DF4C515/dagdelen_sevim_gross.jpg
1917,"De Ridder, Dr. Daniela",31,Mittelems,SPD,https://www.bundestag.de/abgeordnete/biografien/D/de_ridder_daniela-898224,27.11.1962,SPD,Landesliste,https://www.bundestag.de/resource/image/898226/3x4/284/379/12279ac9b6554cb75ab333d75ca5d113/9BA30E8180849C5CC4B04DF1B06E5E48/de_ridder_daniela_gross.jpg
993,"Deligöz, Ekin",255,Neu-Ulm,Bündnis 90/Die Grünen,https://www.bundestag.de/abgeordnete/biografien/D/deligoez_ekin-857242,21.04.1971,BÜNDNIS 90/DIE GRÜNEN,Landesliste,https://www.bundestag.de/resource/image/864384/3x4/284/379/fb76084159726ecd1230e83a84cc2c1d/9FEF121B64080EBAA9C7CDFADAF33685/deligoez_ekin_gross.jpg
2351,"Demir, Hakan",82,Berlin-Neukölln,SPD,https://www.bundestag.de/abgeordnete/biografien/D/demir_hakan-861502,16.11.1984,SPD,Direktwahl,https://www.bundestag.de/resource/image/862538/3x4/284/379/f6bd877f7f65f59080b3e08ef0243578/E22F2E01D6432A845EF1208F8F93A795/demir_hakan_bild.jpg
2352,"Detzer, Dr. Sandra",265,Ludwigsburg,Bündnis 90/Die Grünen,https://www.bundestag.de/abgeordnete/biografien/D/detzer_sandra-860130,21.04.1980,BÜNDNIS 90/DIE GRÜNEN,Landesliste,https://www.bundestag.de/resource/image/862018/3x4/284/379/adf0855afc4124c326edbf8dcfbe6cd7/708A1CF8E228E1BAE3CE4D2F7063E588/detzer_sandra.jpg
1789,"Diaby, Dr. Karamba",72,Halle,SPD,https://www.bundestag.de/abgeordnete/biografien/D/diaby_karamba-857252,27.11.1961,SPD,Direktwahl,https://www.bundestag.de/resource/image/864372/3x4/284/379/bfeb1f4efb345be6f3eb6c5fef8ba68b/D0C3DB8F486193499A3B05AF70CCF620/diaby_karamba_gross.jpg
2353,"Diedenhofen, Martin",197,Neuwied,SPD,https://www.bundestag.de/abgeordnete/biografien/D/diedenhofen_martin-861190,05.02.1995,SPD,Landesliste,https://www.bundestag.de/resource/image/865822/3x4/284/379/1bfbe6cb7e216a704308913f55390079/49F0364EF8AB5722E269B7D3BC4123B9/diedenhofen_martin.jpg
2354,"Dieren, Jan",114,Krefeld II – Wesel II,SPD,https://www.bundestag.de/abgeordnete/biografien/D/dieren_jan-861096,29.07.1991,SPD,Direktwahl,https://www.bundestag.de/resource/image/862540/3x4/284/379/f2ee1392d39ad967d95ac87de8412ff7/C4549E2B9A0EECCEE5B132E70CB960E6/dieren_jan.jpg
2355,"Dietz, Thomas",164,Erzgebirgskreis I,AfD,https://www.bundestag.de/abgeordnete/biografien/D/dietz_thomas-860430,12.03.1967,AfD,Direktwahl,https://www.bundestag.de/resource/image/863148/3x4/284/379/8b69df54d4929af209d80d3de788f68/14DD2860622AD92F45C3C2241989C252/dietz_thomas.jpg
2063,"Dilcher, Esther",167,Waldeck,SPD,https://www.bundestag.de/abgeordnete/biografien/D/dilcher_esther-857244,18.09.1965,SPD,Direktwahl,https://www.bundestag.de/resource/image/864360/3x4/284/379/976b45ef45b81b6abff9436da9738c72/18D6E2BA8B12EAD0CAAB6AE39AF25874/dilcher_esther_gross.jpg
1791,"Dittmar, Sabine",248,Bad Kissingen,SPD,https://www.bundestag.de/abgeordnete/biografien/D/dittmar_sabine-857240,15.09.1964,SPD,Landesliste,https://www.bundestag.de/resource/image/864380/3x4/284/379/8c7b24f386ef14f2dafc6f982123d5e8/B7A6292BD5BB05282E83111708581BC0/dittmar_sabine_gross.jpg
1646,"Djir-Sarai, Bijan",108,Neuss I,FDP,https://www.bundestag.de/abgeordnete/biografien/D/djir_sarai_bijan-857262,06.06.1976,FDP,Landesliste,https://www.bundestag.de/resource/image/864386/3x4/284/379/3daff8d5fa66a89c47cbe70044fb9ff0/E8F4959D198E3357C6E0FF7D2B587A2C/djir_sarai_bijan_gross.jpg
1288,"Dobrindt, Alexander",226,Weilheim,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/D/dobrindt_alexander-857264,07.06.1970,CSU,Direktwahl,https://www.bundestag.de/resource/image/864366/3x4/284/379/b7e391f937591dc3709a675fe1c14de4/1985B474A50C52ECF8258B1461206F52/dobrindt_alexander_gross.jpg
2356,"Döring, Felix",173,Gießen,SPD,https://www.bundestag.de/abgeordnete/biografien/D/doering_felix-860648,23.02.1991,SPD,Direktwahl,https://www.bundestag.de/resource/image/862028/3x4/284/379/37bdea7db72c1b6079146e11b33066cf/8E320FEFD53759C589DA784143B06EC6/doring_felix.jpg
2064,"Domscheit-Berg, Anke",58,Oberhavel – Havelland II,Gruppe Die Linke,https://www.bundestag.de/abgeordnete/biografien/D/domscheit_berg_anke-857258,17.02.1968,DIE LINKE.,Landesliste,https://www.bundestag.de/resource/image/864374/3x4/284/379/e7807aaf50554c58a52547e4a1925763/151D6C05266127A2A8F7ABF3F0671645/domscheit_berg_anke_gross.jpg
1792,"Donth, Michael",289,Reutlingen,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/D/donth_michael-857254,08.06.1967,CDU,Direktwahl,https://www.bundestag.de/resource/image/864368/3x4/284/379/ef93d25a17240293a6765a3376a09d20/01A662E2C6F34BB6D7919A9F8AAF826C/donth_michael_gross.jpg
1793,"Dröge, Katharina",95,Köln III,Bündnis 90/Die Grünen,https://www.bundestag.de/abgeordnete/biografien/D/droege_katharina-857250,16.09.1984,BÜNDNIS 90/DIE GRÜNEN,Landesliste,https://www.bundestag.de/resource/image/864376/3x4/284/379/b0fd450026d24465e4f233edf276a620/98DC59CF87B15E5B0ECD4C79FFC42412/droege_katharina_gross.jpg
2357,"Droßmann, Falko",18,Hamburg-Mitte,SPD,https://www.bundestag.de/abgeordnete/biografien/D/drossmann_falko-861608,11.12.1973,SPD,Direktwahl,https://www.bundestag.de/resource/image/863116/3x4/284/379/d8a514471b63a860774e4a0090581d78/080ED75ABAB3749170B6E13263741006/drossmann_falko.jpg
2358,"Düring, Deborah",182,Frankfurt am Main I,Bündnis 90/Die Grünen,https://www.bundestag.de/abgeordnete/biografien/D/duering_deborah-860736,18.07.1994,BÜNDNIS 90/DIE GRÜNEN,Landesliste,https://www.bundestag.de/resource/image/862030/3x4/284/379/cd59d1345d0bfc903bf511f271586182/D130ABBFC47DFD4001CDF70ED502F088/during_deborah.jpg
2066,"Dürr, Christian",28,Delmenhorst – Wesermarsch – Oldenburg-Land,FDP,https://www.bundestag.de/abgeordnete/biografien/D/duerr_christian-857270,18.04.1977,FDP,Landesliste,https://www.bundestag.de/resource/image/864388/3x4/284/379/ab1636595e71a6d852ae634fd3c370de/2FE88683A2BE4798EBBEFC80ACB79C9F/duerr_christian_gross.jpg
1794,"Durz, Hansjörg",253,Augsburg-Land,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/D/durz_hansjoerg-857260,29.07.1971,CSU,Direktwahl,https://www.bundestag.de/resource/image/864364/3x4/284/379/eab81957a581a9fa4ecd4240c7a1db6f/79321B78DF65D6834736C1B429F81B32/durz_hans-joerg_gross.jpg
1750,"Ebner, Harald",268,Schwäbisch Hall – Hohenlohe,Bündnis 90/Die Grünen,https://www.bundestag.de/abgeordnete/biografien/E/ebner_harald-857284,08.07.1964,BÜNDNIS 90/DIE GRÜNEN,Landesliste,https://www.bundestag.de/resource/image/864446/3x4/284/379/d18f2aac1c12f46c9926e000bcdf7c4b/6D6CF22BAB63C6CCF230D431AB45636F/ebner_harald_gross.jpg
2359,"Echeverria, Axel",139,Ennepe-Ruhr-Kreis II,SPD,https://www.bundestag.de/abgeordnete/biografien/E/echeverria_axel-860998,19.03.1980,SPD,Direktwahl,https://www.bundestag.de/resource/image/862542/3x4/284/379/3f2b6ec686cc10d7f59effff80ca4fe1/A83A2CE8751BF8B7777EE87BD4CED040/echeverria_axel.jpg
2360,"Eckert, Leon",214,Freising,Bündnis 90/Die Grünen,https://www.bundestag.de/abgeordnete/biografien/E/eckert_leon-860382,09.04.1995,BÜNDNIS 90/DIE GRÜNEN,Landesliste,https://www.bundestag.de/resource/image/862034/3x4/284/379/4fc62b871de6168d3a9325d17eb09605/FB1535815DECB77156FAD8EFF933E8D2/eckert_leon.jpg
2361,"Edelhäußer, Ralph",246,Roth,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/E/edelhaeusser_ralph-861822,22.03.1973,CSU,Direktwahl,https://www.bundestag.de/resource/image/869028/3x4/284/379/776946975aa9f6163526c0c52a343cdc/BD5855E683A2EC793C561CB4F042E88F/edelhaeuser_ralph.jpg
2068,"Ehrhorn, Thomas",44,Celle – Uelzen,AfD,https://www.bundestag.de/abgeordnete/biografien/E/ehrhorn_thomas-857276,20.03.1959,AfD,Landesliste,https://www.bundestag.de/resource/image/864454/3x4/284/379/d638165ad32b34cbc1810a35e4a13841/560A061758F85B4504B3B0B2C4AD71E3/ehrhorn_thomas_gross.jpg
2362,"Eichwede, Sonja",60,Brandenburg an der Havel – Potsdam-Mittelmark I – Havelland III – Teltow-Fläming I,SPD,https://www.bundestag.de/abgeordnete/biografien/E/eichwede_sonja-860474,25.10.1987,SPD,Direktwahl,https://www.bundestag.de/resource/image/862038/3x4/284/379/fdaecca35e8aace15996b405aa8fa742/2972A77FCA534B39F7B64896E2EC253D/eichwede_sonja.jpg
2309,"Emmerich, Marcel",291,Ulm,Bündnis 90/Die Grünen,https://www.bundestag.de/abgeordnete/biografien/E/emmerich_marcel-863346,12.05.1991,BÜNDNIS 90/DIE GRÜNEN,Landesliste,https://www.bundestag.de/resource/image/864460/3x4/284/379/9443bf1542851e415316fe647f979f9e/84ACB6997C5536F0FAC12E08B4945903/emmerich_marcel_bild.jpg
2363,"Engelhard, Alexander",255,Neu-Ulm,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/E/engelhard_alexander-861748,26.09.1972,CSU,Direktwahl,https://www.bundestag.de/resource/image/867482/3x4/284/379/a1a71ced5a2c1a69ba6af4ce1fa82482/DA4BC7C0A331917B2362C6084C913463/engelhard_alexander.jpg
2364,"Engelhardt, Heike",294,Ravensburg,SPD,https://www.bundestag.de/abgeordnete/biografien/E/engelhardt_heike-860228,05.06.1961,SPD,Landesliste,https://www.bundestag.de/resource/image/862044/3x4/284/379/fb2acf9e8feb92e34b81850ce89a72ca/773514E5773AB8C3AA574D199BB04044/engelhardt_heike.jpg
2365,"Englhardt-Kopf, Martina",234,Schwandorf,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/E/englhardt_kopf_martina-860320,08.06.1981,CSU,Direktwahl,https://www.bundestag.de/resource/image/866294/3x4/284/379/7b8e61a7ca22ba99444096ae5d2ead7d/CCC894B167B925D7BAE99EEB1BA0F8E3/englhardt-kopf_martina_gross.jpg
2070,"Erndl, Thomas",227,Deggendorf,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/E/erndl_thomas-857286,22.07.1974,CSU,Direktwahl,https://www.bundestag.de/resource/image/864448/3x4/284/379/cb873892f5c696d29f0814fbe5f84df2/DE639E73EC547DA206379E8A84B35187/erndl_thomas_gross.jpg
1406,"Ernst, Klaus",250,Schweinfurt,Gruppe BSW,https://www.bundestag.de/abgeordnete/biografien/E/ernst_klaus-857282,01.11.1954,Plos,Landesliste,https://www.bundestag.de/resource/image/864456/3x4/284/379/f464133a5c1b672b5aba54afabb8bfe8/02A9ABAC06F6C2439BCFF19B8BFBF1A0/ernst_klaus_gross.jpg
2071,"Esdar, Dr. Wiebke",132,Bielefeld – Gütersloh II,SPD,https://www.bundestag.de/abgeordnete/biografien/E/esdar_wiebke-857288,11.02.1984,SPD,Direktwahl,https://www.bundestag.de/resource/image/864450/3x4/284/379/e9c3d633562d2d57d69941a1c5c82680/A37C2052E2E6FBC3300C00C0F3687491/esdar_wiebke_gross.jpg
1797,"Esken, Saskia",280,Calw,SPD,https://www.bundestag.de/abgeordnete/biografien/E/esken_saskia-857280,28.08.1961,SPD,Landesliste,https://www.bundestag.de/resource/image/864458/3x4/284/379/8982c862c14412b4875f0e2bc736270d/9E0529C9C269EB2DB504DAA86704C071/esken_saskia_gross.jpg
2072,"Espendiller, Dr. Michael",126,Borken II,AfD,https://www.bundestag.de/abgeordnete/biografien/E/espendiller_michael-857290,05.05.1989,AfD,Landesliste,https://www.bundestag.de/resource/image/864452/3x4/284/379/268071514af9ff22421f52c249145750/070D5A1F790EA6162770C7BF46AEC76D/espendiller_michael_gross.jpg
2073,"Faber, Dr. Marcus",66,Altmark,FDP,https://www.bundestag.de/abgeordnete/biografien/F/faber_marcus-857296,04.02.1984,FDP,Landesliste,https://www.bundestag.de/resource/image/864162/3x4/284/379/1b24551dcb0492145ef792963db040a2/A6FAC7BD7FA43C50AC92AE95690C1D70/faber_marcus_gross.jpg
1799,"Färber, Hermann",263,Göppingen,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/F/faerber_hermann-857322,26.03.1963,CDU,Direktwahl,https://www.bundestag.de/resource/image/864152/3x4/284/379/98c3a2d3add3d8ea2b6f52920facf4/A433CE93D28BF7BDA2D2AAE9E71F713E/faerber_hermann_gross.jpg
2366,"Fäscher, Ariane",58,Oberhavel – Havelland II,SPD,https://www.bundestag.de/abgeordnete/biografien/F/faescher_ariane-860484,01.03.1968,SPD,Direktwahl,https://www.bundestag.de/resource/image/862548/3x4/284/379/96ba0d5e580adb7a09b169f8999dda9/E6DD09619E2EDA1195C5893A28E3353D/fascher_ariane.jpg
2367,"Farle, Robert",74,Mansfeld,fraktionslos,https://www.bundestag.de/abgeordnete/biografien/F/farle_robert-863326,16.02.1950,AfD,Direktwahl,https://www.bundestag.de/resource/image/863328/3x4/284/379/8616bd796d8a3c2ab95651a332d7d61e/08C6BAA2698BFB9D57FE1EC22A2A2509/farle_robert_bild.jpg
1800,"Fechner, Dr. Johannes",283,Emmendingen – Lahr,SPD,https://www.bundestag.de/abgeordnete/biografien/F/fechner_johannes-857324,25.11.1972,SPD,Landesliste,https://www.bundestag.de/resource/image/864172/3x4/284/379/105f782a832f50e819da73c2c9433b50/77D8D75FC76932FB5A2228847486CF61/fechner_johannes_gross.jpg
1801,"Feiler, Uwe",58,Oberhavel – Havelland II,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/F/feiler_uwe-857298,02.11.1965,CDU,Landesliste,https://www.bundestag.de/resource/image/864158/3x4/284/379/14dc2db06d0273217dea4ce83d250f18/F0F12C1A65A515E1021BAD43C22D9D84/feiler_uwe_gross.jpg
