mdb_id,ausschuss_id,funktion
1241,a18,
2449,a18,stv.M.
2166,a18,
2167,a18,
2450,a18,
1605,a18,
1243,a18,o.M.
2451,a18,
2452,a18,
2453,a18,
1621,a18,
1703,a18,
2454,a18,
2455,a18,
2290,a18,
1876,a18,
2456,a18,stv.M.
2457,a18,o.M.
2173,a18,stv.M.
2174,a18,
2459,a18,
2302,a18,
2460,a18,
2461,a18,
1458,a18,
1601,a18,
1347,a18,
2463,a18,
2462,a18,
2464,a18,
2465,a18,
779,a18,
2595,a18,
2466,a18,
2468,a18,
2469,a18,
1882,a18,
2178,a18,
2470,a18,
2471,a18,
1652,a18,
1463,a18,
2472,a18,
1883,a18,
2473,a18,
1885,a18,
1625,a18,
2184,a18,
2474,a18,
2181,a18,
2183,a18,
2475,a18,
1718,a18,
2476,a18,stv.M.
2477,a18,
2186,a18,
2187,a18,
1888,a18,
1469,a18,
2188,a18,
1470,a18,
2478,a18,
2479,a18,stv.M.
2480,a18,
2190,a18,
1291,a18,
1556,a18,
2192,a18,
1889,a18,
2194,a18,
1309,a18,
2481,a18,stv.M.
2482,a18,
2483,a18,
2195,a18,
2484,a18,
2196,a18,
2486,a18,
2485,a18,
2198,a18,
1077,a18,stv.M.
2199,a18,
1622,a18,
1529,a18,
2487,a18,
2488,a18,
1895,a18,
1898,a18,
1899,a18,
1735,a18,
2489,a18,
2201,a18,
1896,a18,
2202,a18,
1475,a18,
2490,a18,
2203,a18,
2491,a18,
1900,a18,
2492,a18,
2493,a18,
2494,a18,
1085,a18,
1571,a18,
2495,a18,
2496,a18,
2205,a18,
2206,a18,
2207,a18,
1991,a18,
2498,a18,stv.M.
2210,a18,
2499,a18,
2211,a18,
2500,a18,
2213,a18,
2214,a18,
1908,a18,
1909,a18,
2215,a18,
1912,a18,o.M.
788,a18,
1913,a18,stv.M.
1914,a18,
2501,a18,
1915,a18,
429,a18,
2502,a18,
2503,a18,
2216,a18,stv.M.
2504,a18,
2505,a18,
2506,a18,o.M.
2218,a18,
1916,a18,
2220,a18,
2507,a18,o.M.
1568,a18,
2221,a18,
1918,a18,
2508,a18,
2592,a18,
1484,a18,stv.M.
1677,a18,
794,a18,
2509,a18,
1919,a18,
2510,a18,o.M.
2511,a18,
1920,a18,
2512,a18,o.M.
1307,a18,
1093,a18,
2597,a18,
2222,a18,
2223,a18,
2513,a18,
2514,a18,
1713,a18,
1921,a18,
1923,a18,
2601,a18,
1314,a18,stv.M.
2000,a18,
1924,a18,
2590,a18,
2516,a18,
2226,a18,
1270,a18,
2517,a18,
2518,a18,
2519,a18,
1488,a18,
2520,a18,
2521,a18,
2522,a18,
1926,a18,
1927,a18,
2523,a18,
1492,a18,
1928,a18,
2227,a18,
2524,a18,
1929,a18,
2525,a18,
2526,a18,
2230,a18,
1932,a18,
2527,a18,
2528,a18,
2231,a18,
2232,a18,
1097,a18,
2529,a18,
2234,a18,
1706,a18,
1602,a18,stv.M.
2530,a18,o.M.
2531,a18,
2235,a18,
2532,a18,
2237,a18,
2238,a18,
2533,a18,
2534,a18,S
2535,a18,
2241,a18,
1936,a18,
2536,a18,
1500,a18,
1704,a18,
1938,a18,
1501,a18,
2243,a18,stv.M.
2538,a18,
1584,a18,
2539,a18,O.
2244,a18,
2540,a18,stv.V.
2541,a18,
2542,a18,
2245,a18,
1333,a18,
2246,a18,
1502,a18,stv.M.
1680,a18,
2543,a18,
1940,a18,stv.M.
1210,a18,
2544,a18,
2250,a18,
2545,a18,
2251,a18,
1943,a18,
2252,a18,o.M.
1944,a18,
2253,a18,
2547,a18,
1945,a18,
1946,a18,
2548,a18,
2255,a18,
1949,a18,
2549,a18,
1341,a18,
2550,a18,
1632,a18,
2551,a18,
2552,a18,
2553,a18,stv.M.
2256,a18,
2257,a18,
1597,a18,
2259,a18,
813,a18,
1536,a18,
2554,a18,o.M.
2555,a18,
2515,a18,
2262,a18,
1954,a18,
2263,a18,
2556,a18,
2264,a18,
2557,a18,
2265,a18,
1955,a18,
2266,a18,
1596,a18,
2267,a18,
1271,a18,
1956,a18,
2558,a18,
1757,a18,
2269,a18,
1510,a18,
1957,a18,
2559,a18,
2560,a18,
2015,a18,
2561,a18,
2270,a18,stv.M.
2562,a18,
2271,a18,
1958,a18,
1512,a18,
1960,a18,
2272,a18,
2286,a18,o.M.
1964,a18,
1725,a18,
1570,a18,
2563,a18,
2594,a18,
2273,a18,
1723,a18,
2564,a18,
2565,a18,
1610,a18,
2566,a18,o.M.
2567,a18,
861402,a18,
2568,a18,o.M.
2569,a18,
1756,a18,
1180,a18,
1968,a18,
2276,a18,
2570,a18,
2571,a18,
2277,a18,
2293,a18,
1971,a18,
2572,a18,
2573,a18,
1690,a18,
2574,a18,
2575,a18,
2278,a18,stv.M.
1973,a18,
2279,a18,
1974,a18,
1130,a18,
2280,a18,
2576,a18,
1975,a18,
2281,a18,
2144,a18,
1135,a18,
1519,a18,
2577,a18,
2578,a18,stv.M.
2283,a18,
2579,a18,
2580,a18,
2284,a18,
2581,a18,
2582,a18,
2583,a18,stv.M.
2584,a18,
1980,a18,
1984,a18,
2585,a18,
2285,a18,
1985,a18,
1990,a18,
2586,a18,
2587,a18,
2588,a18,
2314,a23,
2315,a23,
2316,a23,
2317,a23,
2318,a23,
2319,a23,
2019,a23,
2320,a23,
2321,a23,
2322,a23,
1769,a23,
2020,a23,
2021,a23,
2022,a23,
1771,a23,
2323,a23,
1383,a23,
2324,a23,
1642,a23,
2325,a23,
1773,a23,
1653,a23,
2326,a23,S
2327,a23,O.
2328,a23,
2023,a23,
1774,a23,
1229,a23,stv.M.
2329,a23,stv.M.
1775,a23,
1776,a23,
2330,a23,
2331,a23,
2288,a23,
1385,a23,
2599,a23,
1297,a23,
973,a23,
2593,a23,stv.M.
1607,a23,
2025,a23,
2332,a23,
2026,a23,
2029,a23,
2335,a23,
2333,a23,
2334,a23,o.M.
2030,a23,
2441,a23,O.
2336,a23,
2337,a23,
2338,a23,
2032,a23,
2033,a23,
1558,a23,
2036,a23,o.M.
1566,a23,
1656,a23,
2339,a23,
2037,a23,
2340,a23,
2341,a23,
2038,a23,
2342,a23,
2313,a23,
2343,a23,
1394,a23,
2039,a23,
2040,a23,
2344,a23,
1648,a23,S
2041,a23,
1785,a23,
1175,a23,
2043,a23,
2044,a23,
2045,a23,
1619,a23,
2345,a23,
2046,a23,
1659,a23,
2047,a23,
2346,a23,
1701,a23,
2347,a23,
2299,a23,
2048,a23,
2049,a23,
2589,a23,
2348,a23,
1661,a23,
2051,a23,
2053,a23,
2349,a23,
1787,a23,
2054,a23,
2055,a23,
2056,a23,
1264,a23,
2008,a23,
2057,a23,b.M.
2058,a23,
2059,a23,
2350,a23,
2305,a23,
1788,a23,
2060,a23,
1398,a23,
1917,a23,
993,a23,
2351,a23,
2352,a23,
1789,a23,
2353,a23,stv.M.
2354,a23,
2355,a23,
2063,a23,
1791,a23,
1646,a23,
1288,a23,
2356,a23,
2064,a23,O.
1792,a23,
1793,a23,
2357,a23,
2358,a23,
2066,a23,
1794,a23,o.M.
1750,a23,
2359,a23,
2360,a23,
2361,a23,
2068,a23,
2362,a23,
2309,a23,
2363,a23,
2364,a23,
2365,a23,
2070,a23,
1406,a23,
2071,a23,
1797,a23,stv.M.
2072,a23,
2073,a23,
1799,a23,
2366,a23,
2367,a23,
1800,a23,
1801,a23,
2075,a23,
1335,a23,
2076,a23,
2368,a23,
2369,a23,
2596,a23,
2077,a23,stv.M.
1583,a23,
1806,a23,
1195,a23,
2079,a23,
1011,a23,
1665,a23,
2082,a23,
2081,a23,
2371,a23,
2370,a23,S
1649,a23,
2372,a23,
2373,a23,
2375,a23,
1808,a23,
2084,a23,
2374,a23,
1630,a23,
1408,a23,
2376,a23,
2086,a23,stv.M.
1647,a23,
2377,a23,
1410,a23,
2378,a23,
2087,a23,
1994,a23,
2467,a23,
2379,a23,
1020,a23,
2380,a23,
1616,a23,
2091,a23,
2381,a23,
2382,a23,
2383,a23,
1155,a23,
763,a23,
1208,a23,
1269,a23,
2591,a23,
1412,a23,
2384,a23,o.M.
764,a23,
2093,a23,
1813,a23,
2385,a23,
1815,a23,
2386,a23,
1176,a23,
167,a23,
1816,a23,
2387,a23,
2094,a23,
1324,a23,
1817,a23,
1818,a23,
1637,a23,stv.M.
1819,a23,stv.M.
2096,a23,
1620,a23,
2388,a23,
1821,a23,
2389,a23,
1416,a23,
1822,a23,stv.M.
2099,a23,
1824,a23,
1825,a23,
2289,a23,
1030,a23,
1586,a23,
2390,a23,
2101,a23,stv.M.
1826,a23,
2391,a23,
2392,a23,
1989,a23,
2102,a23,
1760,a23,
2393,a23,
2395,a23,
2394,a23,
2104,a23,stv.M.
2105,a23,
2106,a23,
2396,a23,
2397,a23,
2110,a23,
2111,a23,
2605,a23,
1673,a23,
2398,a23,
2112,a23,
1538,a23,
1831,a23,
2114,a23,
2113,a23,stv.M.
1674,a23,stv.M.
2399,a23,
1832,a23,
2115,a23,
2116,a23,
1426,a23,
2604,a23,
2120,a23,
2121,a23,
1833,a23,
2400,a23,o.M.
2401,a23,
2122,a23,
2123,a23,
2402,a23,
2403,a23,
217,a23,
1578,a23,
2404,a23,
2125,a23,
1839,a23,
2127,a23,
1840,a23,
2405,a23,stv.M.
2406,a23,
1738,a23,o.M.
2128,a23,
2129,a23,
1433,a23,
1845,a23,
1434,a23,
2407,a23,
1551,a23,
2408,a23,
2132,a23,
2134,a23,
2409,a23,
1851,a23,
2410,a23,
2411,a23,stv.V.
1853,a23,
2412,a23,
2413,a23,
1720,a23,
2415,a23,
1996,a23,O.
2416,a23,
1557,a23,
2139,a23,
2417,a23,o.M.
1567,a23,
2140,a23,
1709,a23,
1855,a23,
2418,a23,
2141,a23,
2419,a23,
1640,a23,
1580,a23,stv.M.
2142,a23,
2420,a23,
1374,a23,
2421,a23,
2422,a23,
2145,a23,
2423,a23,o.M.
1730,a23,
1734,a23,
2146,a23,
2424,a23,
2148,a23,stv.M.
1441,a23,
1860,a23,
1368,a23,
2147,a23,
2149,a23,stv.M.
1859,a23,
2425,a23,
1442,a23,
2426,a23,
2151,a23,
2427,a23,
2428,a23,
2152,a23,
1050,a23,
2429,a23,
2602,a23,
1344,a23,
1174,a23,
2430,a23,
2603,a23,
2431,a23,stv.M.
2432,a23,
2154,a23,
2433,a23,
1327,a23,
2156,a23,
1329,a23,
2434,a23,
2435,a23,
1599,a23,
2436,a23,
2437,a23,
2438,a23,
1865,a23,
1451,a23,
1561,a23,
2159,a23,
2160,a23,
2161,a23,
2295,a23,
1453,a23,
1866,a23,
2439,a23,stv.M.
1867,a23,
2440,a23,
1569,a23,
1869,a23,
2442,a23,
2443,a23,
2445,a23,
2444,a23,
2446,a23,
2447,a23,
2162,a23,
1872,a23,
2163,a23,
1752,a23,
2164,a23,
1631,a23,
1196,a23,
1241,a23,
2449,a23,
2166,a23,
2167,a23,
2450,a23,
1605,a23,
1243,a23,
2451,a23,
2452,a23,
2453,a23,
1621,a23,
1703,a23,
2454,a23,
2455,a23,
2290,a23,
1876,a23,
2456,a23,
2457,a23,
2173,a23,
2174,a23,
2459,a23,
2302,a23,
2460,a23,o.M.
2461,a23,
1458,a23,
1601,a23,
1347,a23,
2463,a23,
2462,a23,
2464,a23,
2465,a23,
779,a23,
2595,a23,
2466,a23,
2468,a23,
2469,a23,o.M.
1882,a23,stv.M.
2178,a23,
2470,a23,
2471,a23,
1652,a23,
1463,a23,
2472,a23,o.M.
1883,a23,
2473,a23,
1885,a23,
1625,a23,
2184,a23,
2474,a23,
2181,a23,
2183,a23,
2475,a23,
1718,a23,
2476,a23,
2477,a23,o.M.
2186,a23,
2187,a23,
1888,a23,
1469,a23,
2188,a23,
1470,a23,stv.M.
2478,a23,stv.M.
2479,a23,
2480,a23,
2190,a23,
1291,a23,
1556,a23,
2192,a23,
1889,a23,
2194,a23,
1309,a23,
2481,a23,
2482,a23,
2483,a23,
2195,a23,
2484,a23,o.M.
2196,a23,
2486,a23,
2485,a23,
2198,a23,
1077,a23,
2199,a23,
1622,a23,stv.M.
1529,a23,
2487,a23,
2488,a23,
1895,a23,
1898,a23,
1899,a23,
1735,a23,
2489,a23,
2201,a23,
1896,a23,
2202,a23,
1475,a23,
2490,a23,
2203,a23,
2491,a23,
1900,a23,
2492,a23,
2493,a23,
2494,a23,stv.M.
1085,a23,
1571,a23,
2495,a23,
2496,a23,
2205,a23,
2206,a23,
2207,a23,
1991,a23,
2498,a23,
2210,a23,
2499,a23,
2211,a23,
2500,a23,
2213,a23,
2214,a23,
1908,a23,
1909,a23,
2215,a23,
1912,a23,
788,a23,
1913,a23,
1914,a23,
2501,a23,
1915,a23,
429,a23,
2502,a23,O.
2503,a23,
2216,a23,
2504,a23,o.M.
2505,a23,
2506,a23,
2218,a23,
1916,a23,
2220,a23,
2507,a23,
1568,a23,
2221,a23,
1918,a23,
2508,a23,
2592,a23,
1484,a23,
1677,a23,V.
794,a23,
2509,a23,
1919,a23,
2510,a23,
2511,a23,
1920,a23,
2512,a23,
1307,a23,
1093,a23,
2597,a23,
2222,a23,
2223,a23,
2513,a23,
2514,a23,
1713,a23,
1921,a23,
1923,a23,
2601,a23,
1314,a23,
2000,a23,
1924,a23,
2590,a23,
2516,a23,o.M.
2226,a23,
1270,a23,
2517,a23,
2518,a23,
2519,a23,
1488,a23,o.M.
2520,a23,o.M.
2521,a23,
2522,a23,
1926,a23,
1927,a23,
2523,a23,
1492,a23,
1928,a23,
2227,a23,
2524,a23,
1929,a23,
2525,a23,
2526,a23,
2230,a23,
1932,a23,
2527,a23,o.M.
2528,a23,
2231,a23,
2232,a23,
1097,a23,
2529,a23,stv.M.
2234,a23,
1706,a23,
1602,a23,stv.M.
2530,a23,
2531,a23,
2235,a23,
2532,a23,
2237,a23,
2238,a23,
2533,a23,
2534,a23,
2535,a23,
2241,a23,
1936,a23,
2536,a23,
1500,a23,
1704,a23,
1938,a23,
1501,a23,
2243,a23,
2538,a23,
1584,a23,
2539,a23,
2244,a23,
2540,a23,
2541,a23,
2542,a23,
2245,a23,
1333,a23,
2246,a23,
1502,a23,stv.M.
1680,a23,
2543,a23,
1940,a23,
1210,a23,
2544,a23,
2250,a23,
2545,a23,
2251,a23,
1943,a23,
2252,a23,
1944,a23,
2253,a23,
2547,a23,
1945,a23,
1946,a23,
2548,a23,
2255,a23,
1949,a23,stv.M.
2549,a23,stv.M.
1341,a23,
2550,a23,
1632,a23,
2551,a23,
2552,a23,
2553,a23,
2256,a23,o.M.
2257,a23,
1597,a23,
2259,a23,
813,a23,
1536,a23,
2554,a23,
2555,a23,
2515,a23,
2262,a23,
1954,a23,
2263,a23,
2556,a23,
2264,a23,
2557,a23,
2265,a23,
1955,a23,
2266,a23,
1596,a23,
2267,a23,
1271,a23,
1956,a23,
2558,a23,
1757,a23,
2269,a23,
1510,a23,
1957,a23,
2559,a23,
2560,a23,
2015,a23,
2561,a23,
2270,a23,
2562,a23,
2271,a23,
1958,a23,
1512,a23,
1960,a23,
2272,a23,
2286,a23,
1964,a23,
1725,a23,
1570,a23,
2563,a23,
2594,a23,
2273,a23,
1723,a23,
2564,a23,
2565,a23,
1610,a23,
2566,a23,o.M.
2567,a23,
861402,a23,
2568,a23,
2569,a23,
1756,a23,
1180,a23,
1968,a23,
2276,a23,
2570,a23,
2571,a23,
2277,a23,
2293,a23,
1971,a23,
2572,a23,
2573,a23,
1690,a23,
2574,a23,
2575,a23,stv.M.
2278,a23,
1973,a23,
2279,a23,
1974,a23,
1130,a23,
2280,a23,stv.M.
2576,a23,
1975,a23,
2281,a23,
2144,a23,
1135,a23,
1519,a23,
2577,a23,
2578,a23,
2283,a23,
2579,a23,
2580,a23,
2284,a23,
2581,a23,
2582,a23,
2583,a23,
2584,a23,
1980,a23,
1984,a23,
2585,a23,
2285,a23,
1985,a23,
1990,a23,O.
2586,a23,o.M.
2587,a23,o.M.
2588,a23,
2314,a10,
2315,a10,
2316,a10,
2317,a10,
2318,a10,
2319,a10,
2019,a10,
2320,a10,
2321,a10,
2322,a10,
1769,a10,
2020,a10,
2021,a10,
2022,a10,
1771,a10,
2323,a10,stv.M.
1383,a10,
2324,a10,
1642,a10,
2325,a10,
1773,a10,O.
1653,a10,
2326,a10,
2327,a10,
2328,a10,
2023,a10,
1774,a10,
1229,a10,
2329,a10,O.
1775,a10,
1776,a10,
2330,a10,
2331,a10,
2288,a10,stv.M.
1385,a10,
2599,a10,
1297,a10,
973,a10,
2593,a10,
1607,a10,
2025,a10,stv.M.
2332,a10,
2026,a10,
2029,a10,
2335,a10,
2333,a10,
2334,a10,stv.M.
2030,a10,
2441,a10,
2336,a10,
2337,a10,
2338,a10,
2032,a10,
2033,a10,
1558,a10,
2036,a10,
1566,a10,stv.M.
1656,a10,
2339,a10,
2037,a10,
2340,a10,
2341,a10,o.M.
2038,a10,
2342,a10,
2313,a10,
2343,a10,
1394,a10,
2039,a10,
2040,a10,
2344,a10,
1648,a10,
2041,a10,
1785,a10,
1175,a10,
2043,a10,
2044,a10,stv.M.
2045,a10,
1619,a10,
2345,a10,
2046,a10,
1659,a10,
2047,a10,
2346,a10,
1701,a10,
2347,a10,
2299,a10,
2048,a10,
2049,a10,
2589,a10,
2348,a10,
1661,a10,
2051,a10,o.M.
2053,a10,
2349,a10,
1787,a10,
2054,a10,
2055,a10,
2056,a10,
1264,a10,
2008,a10,
2057,a10,
2058,a10,
2059,a10,
2350,a10,
2305,a10,
1788,a10,
2060,a10,o.M.
1398,a10,
1917,a10,o.M.
993,a10,
2351,a10,
2352,a10,
1789,a10,
2353,a10,
2354,a10,
2355,a10,
2063,a10,stv.M.
1791,a10,
1646,a10,
1288,a10,
2356,a10,
2064,a10,
1792,a10,
1793,a10,
2357,a10,
2358,a10,
2066,a10,
1794,a10,
1750,a10,stv.M.
2359,a10,
2360,a10,
2361,a10,
2068,a10,
2362,a10,
2309,a10,
2363,a10,stv.M.
2364,a10,
2365,a10,
2070,a10,
1406,a10,
2071,a10,
1797,a10,
2072,a10,
2073,a10,stv.M.
1799,a10,V.
2366,a10,
2367,a10,
1800,a10,
1801,a10,
2075,a10,o.M.
1335,a10,
2076,a10,
2368,a10,
2369,a10,
2596,a10,
2077,a10,
1583,a10,
1806,a10,
1195,a10,
2079,a10,stv.M.
1011,a10,
1665,a10,
2082,a10,
2081,a10,
2371,a10,
2370,a10,
1649,a10,
2372,a10,
2373,a10,stv.M.
2375,a10,
1808,a10,stv.M.
2084,a10,
2374,a10,
1630,a10,
1408,a10,
2376,a10,
2086,a10,
1647,a10,
2377,a10,
1410,a10,
2378,a10,
2087,a10,
1994,a10,
2467,a10,
2379,a10,
1020,a10,
2380,a10,
1616,a10,
2091,a10,
2381,a10,
2382,a10,
2383,a10,
1155,a10,
763,a10,
1208,a10,
1269,a10,
2591,a10,
1412,a10,
2384,a10,
764,a10,
2093,a10,
1813,a10,
2385,a10,
1815,a10,
2386,a10,
1176,a10,
167,a10,stv.M.
1816,a10,
2387,a10,
2094,a10,
1324,a10,
1817,a10,o.M.
1818,a10,
1637,a10,
1819,a10,
2096,a10,
1620,a10,
2388,a10,
1821,a10,
2389,a10,O.
1416,a10,
1822,a10,
2099,a10,
1824,a10,
1825,a10,
2289,a10,
1030,a10,
1586,a10,
2390,a10,
2101,a10,
1826,a10,
2391,a10,
2392,a10,
1989,a10,
2102,a10,
1760,a10,
2393,a10,
2395,a10,o.M.
2394,a10,
2104,a10,
2105,a10,
2106,a10,
2396,a10,
2397,a10,
2110,a10,
2111,a10,
2605,a10,
1673,a10,
2398,a10,
2112,a10,
1538,a10,
1831,a10,
2114,a10,stv.V.
2113,a10,
1674,a10,
2399,a10,
1832,a10,
2115,a10,
2116,a10,stv.M.
1426,a10,
2604,a10,
2120,a10,
2121,a10,
1833,a10,
2400,a10,
2401,a10,
2122,a10,
2123,a10,
2402,a10,
2403,a10,stv.M.
217,a10,
1578,a10,
2404,a10,
2125,a10,
1839,a10,
2127,a10,
1840,a10,
2405,a10,stv.M.
2406,a10,
1738,a10,
2128,a10,
2129,a10,
1433,a10,
1845,a10,
1434,a10,
2407,a10,
1551,a10,
2408,a10,
2132,a10,
2134,a10,
2409,a10,
1851,a10,
2410,a10,stv.M.
2411,a10,o.M.
1853,a10,
2412,a10,
2413,a10,
1720,a10,
2415,a10,
1996,a10,
2416,a10,o.M.
1557,a10,
2139,a10,
2417,a10,
1567,a10,
2140,a10,
1709,a10,
1855,a10,
2418,a10,
2141,a10,
2419,a10,
1640,a10,
1580,a10,
2142,a10,
2420,a10,
1374,a10,
2421,a10,
2422,a10,
2145,a10,
2423,a10,
1730,a10,
1734,a10,
2146,a10,
2424,a10,
2148,a10,
1441,a10,
1860,a10,
1368,a10,
2147,a10,stv.M.
2149,a10,stv.M.
1859,a10,
2425,a10,
1442,a10,
2426,a10,
2151,a10,
2427,a10,
2428,a10,stv.M.
2152,a10,
1050,a10,
2429,a10,
2602,a10,
1344,a10,
1174,a10,
2430,a10,
2603,a10,
2431,a10,
2432,a10,
2154,a10,
2433,a10,
1327,a10,o.M.
2156,a10,
1329,a10,
2434,a10,
2435,a10,
1599,a10,
2436,a10,
2437,a10,
2438,a10,O.
1865,a10,
1451,a10,
1561,a10,
2159,a10,
2160,a10,
2161,a10,
2295,a10,o.M.
1453,a10,
1866,a10,
2439,a10,
1867,a10,
2440,a10,
1569,a10,
1869,a10,
2442,a10,
2443,a10,stv.M.
2445,a10,
2444,a10,
2446,a10,
2447,a10,
2162,a10,
1872,a10,
2163,a10,
1752,a10,
2164,a10,
1631,a10,
1196,a10,
1241,a10,
2449,a10,
2166,a10,
2167,a10,
2450,a10,
1605,a10,
1243,a10,
2451,a10,
2452,a10,
2453,a10,
1621,a10,
1703,a10,
2454,a10,
2455,a10,
2290,a10,o.M.
1876,a10,
2456,a10,
2457,a10,
2173,a10,
2174,a10,
2459,a10,
2302,a10,
2460,a10,
2461,a10,stv.M.
1458,a10,
1601,a10,
1347,a10,
2463,a10,o.M.
2462,a10,
2464,a10,
2465,a10,
779,a10,
2595,a10,
2466,a10,
2468,a10,
2469,a10,
1882,a10,
2178,a10,
2470,a10,
2471,a10,
1652,a10,
1463,a10,stv.M.
2472,a10,
1883,a10,
2473,a10,
1885,a10,O.
1625,a10,
2184,a10,
2474,a10,
2181,a10,
2183,a10,
2475,a10,
1718,a10,stv.M.
2476,a10,
2477,a10,
2186,a10,
2187,a10,
1888,a10,
1469,a10,
2188,a10,
1470,a10,
2478,a10,
2479,a10,
2480,a10,
2190,a10,
1291,a10,
1556,a10,
2192,a10,
1889,a10,
2194,a10,
1309,a10,
2481,a10,
2482,a10,
2483,a10,
2195,a10,
2484,a10,
2196,a10,
2486,a10,
2485,a10,
2198,a10,
1077,a10,
2199,a10,
1622,a10,
1529,a10,
2487,a10,
2488,a10,
1895,a10,
1898,a10,
1899,a10,
1735,a10,
2489,a10,
2201,a10,
1896,a10,stv.M.
2202,a10,
1475,a10,stv.M.
2490,a10,
2203,a10,
2491,a10,
1900,a10,stv.M.
2492,a10,
2493,a10,
2494,a10,
1085,a10,
1571,a10,
2495,a10,
2496,a10,
2205,a10,
2206,a10,
2207,a10,
1991,a10,
2498,a10,
2210,a10,
2499,a10,
2211,a10,
2500,a10,
2213,a10,
2214,a10,
1908,a10,
1909,a10,
2215,a10,O.
1912,a10,
788,a10,
1913,a10,
1914,a10,
2501,a10,
1915,a10,
429,a10,
2502,a10,
2503,a10,stv.M.
2216,a10,
2504,a10,
2505,a10,
2506,a10,
2218,a10,
1916,a10,
2220,a10,
2507,a10,
1568,a10,stv.M.
2221,a10,
1918,a10,
2508,a10,o.M.
2592,a10,
1484,a10,
1677,a10,
794,a10,
2509,a10,
1919,a10,
2510,a10,
2511,a10,
1920,a10,
2512,a10,
1307,a10,
1093,a10,
2597,a10,
2222,a10,
2223,a10,
2513,a10,
2514,a10,
1713,a10,
1921,a10,
1923,a10,
2601,a10,
1314,a10,
2000,a10,
1924,a10,
2590,a10,
2516,a10,
2226,a10,
1270,a10,
2517,a10,
2518,a10,
2519,a10,
1488,a10,
2520,a10,o.M.
2521,a10,
2522,a10,o.M.
1926,a10,
1927,a10,
2523,a10,
1492,a10,
1928,a10,
2227,a10,
2524,a10,o.M.
1929,a10,
2525,a10,
2526,a10,
2230,a10,
1932,a10,
2527,a10,
2528,a10,
2231,a10,stv.M.
2232,a10,
1097,a10,
2529,a10,
2234,a10,
1706,a10,
1602,a10,
2530,a10,
2531,a10,
2235,a10,
2532,a10,
2237,a10,
2238,a10,
2533,a10,o.M.
2534,a10,
2535,a10,
2241,a10,stv.M.
1936,a10,
2536,a10,
1500,a10,
1704,a10,
1938,a10,
1501,a10,
2243,a10,
2538,a10,
1584,a10,
2539,a10,
2244,a10,
2540,a10,
2541,a10,
2542,a10,
2245,a10,
1333,a10,
2246,a10,
1502,a10,
1680,a10,
2543,a10,
1940,a10,
1210,a10,
2544,a10,o.M.
2250,a10,
2545,a10,
2251,a10,
1943,a10,
2252,a10,
1944,a10,
2253,a10,
2547,a10,
1945,a10,
1946,a10,o.M.
2548,a10,
2255,a10,
1949,a10,
2549,a10,
1341,a10,
2550,a10,
1632,a10,o.M.
2551,a10,
2552,a10,
2553,a10,
2256,a10,
2257,a10,
1597,a10,
2259,a10,
813,a10,o.M.
1536,a10,
2554,a10,
2555,a10,o.M.
2515,a10,
2262,a10,
1954,a10,
2263,a10,
2556,a10,
2264,a10,
2557,a10,
2265,a10,
1955,a10,
2266,a10,o.M.
1596,a10,
2267,a10,
1271,a10,
1956,a10,
2558,a10,
1757,a10,
2269,a10,
1510,a10,
1957,a10,stv.M.
2559,a10,
2560,a10,
2015,a10,
2561,a10,
2270,a10,
2562,a10,
2271,a10,
1958,a10,
1512,a10,
1960,a10,
2272,a10,
2286,a10,
1964,a10,
1725,a10,
1570,a10,
2563,a10,o.M.
2594,a10,
2273,a10,
1723,a10,
2564,a10,o.M.
2565,a10,
1610,a10,
2566,a10,
2567,a10,stv.M.
861402,a10,
2568,a10,
2569,a10,
1756,a10,
1180,a10,
1968,a10,
2276,a10,
2570,a10,
2571,a10,
2277,a10,
2293,a10,
1971,a10,
2572,a10,
2573,a10,
1690,a10,
2574,a10,
2575,a10,
2278,a10,
1973,a10,
2279,a10,
1974,a10,
1130,a10,
2280,a10,
2576,a10,
1975,a10,
2281,a10,
2144,a10,
1135,a10,
1519,a10,
2577,a10,
2578,a10,
2283,a10,
2579,a10,
2580,a10,
2284,a10,
2581,a10,
2582,a10,
2583,a10,
2584,a10,
1980,a10,
1984,a10,
2585,a10,
2285,a10,
1985,a10,
1990,a10,
2586,a10,
2587,a10,
2588,a10,
2314,a21,
2315,a21,stv.M.
2316,a21,stv.M.
2317,a21,o.M.
2318,a21,
2319,a21,
2019,a21,
2320,a21,
2321,a21,
2322,a21,
1769,a21,
2020,a21,
2021,a21,
2022,a21,
1771,a21,
2323,a21,o.M.
1383,a21,
2324,a21,
1642,a21,
2325,a21,
1773,a21,
1653,a21,
2326,a21,
2327,a21,stv.M.
2328,a21,
2023,a21,
1774,a21,
1229,a21,
2329,a21,
1775,a21,
1776,a21,
2330,a21,
2331,a21,
2288,a21,o.M.
1385,a21,
2599,a21,
1297,a21,
973,a21,
2593,a21,
1607,a21,
2025,a21,
2332,a21,
2026,a21,
2029,a21,
2335,a21,
2333,a21,
2334,a21,
2030,a21,
2441,a21,
2336,a21,
2337,a21,
2338,a21,
2032,a21,
2033,a21,
1558,a21,
2036,a21,
1566,a21,
1656,a21,
2339,a21,
2037,a21,
2340,a21,
2341,a21,
2038,a21,stv.M.
2342,a21,
2313,a21,
2343,a21,
1394,a21,
2039,a21,
2040,a21,
2344,a21,
1648,a21,
2041,a21,
1785,a21,
1175,a21,
2043,a21,
